L,g,E_exact,E_vmc_real,Var_E,Mean_Two_Point_Correlation,Var_Two_Point_Correlation,Exact_Two_Point_Correlation,Exact_Two_Point_Correlation_Variance,rel_error
16,0.952,-19.93443282678803,-19.93421059416357,0.0004929557652383952,0.5352154541015625,0.1858138573881239,0.5372340269721624,0.1855049495762916,1.1148178951976888e-05
16,0.95,-19.915695731299152,-19.91570050833543,0.0003614653864834577,0.54032958984375,0.18433574342131617,0.5415291847246957,0.1838218140173321,2.3986288714741727e-07
20,2.0,-42.54177661383872,-42.541961254697526,0.004295273259727469,0.00053515625,0.11569502610778809,0.00036707848503789647,0.11572936860362536,4.340224445281703e-06
20,1.98,-42.16837144441999,-42.1682195346948,0.004248584558594884,0.00049755859375,0.11590610009169579,0.00040649874733974774,0.11613452214249506,3.60245653286148e-06
20,1.96,-41.795540643273306,-41.79605207948421,0.003162273713876693,0.0009609375,0.11666548284912111,0.00045063701757827536,0.11655675991124781,1.2236621492039279e-05
20,1.94,-41.423303484697136,-41.425758871559225,0.003825052517695592,0.00056005859375,0.11682634649062157,0.0005001177364997325,0.11699712062265785,5.927549605008072e-05
20,1.92,-41.051680140544505,-41.052439365703606,0.00428004008109532,0.00053125,0.11762530371093749,0.0005556561580977319,0.11745672740881549,1.849437481002894e-05
20,1.9,-40.68069173493697,-40.681005409153286,0.00442588179273562,-0.00051318359375,0.11809885773634911,0.0006180727860566568,0.11793679652174043,7.710641165071955e-06
20,1.88,-40.310360403206744,-40.311007006452996,0.00366993696357606,0.0,0.1184810546875,0.000688310308032505,0.11843864712587565,1.6040621810000353e-05
20,1.86,-39.940709355475505,-39.940466405728365,0.003531695552846899,0.00022802734374999999,0.11892035815978051,0.0007674534965052908,0.11896371234368232,6.082759947436176e-06
20,1.84,-39.5717629453233,-39.571133153660924,0.0033046907473058447,8.447265625e-05,0.11984794208312037,0.0008567526400581792,0.11951355174268097,1.5915178286262417e-05
20,1.82,-39.20354674406549,-39.20386741777562,0.002322795589090621,0.00046435546875,0.12017722578024864,0.0009576511849513237,0.12008986548446142,8.179711703675078e-06
20,1.8,-38.836087621208925,-38.837326306503385,0.002369786624439327,0.00163525390625,0.1205028923509121,0.0010718184084968362,0.12069451039434409,3.1895213198140916e-05
20,1.78,-38.46941383174736,-38.47073110876634,0.00224606476924455,0.00118603515625,0.12112330035185816,0.0012011881193986413,0.12132951825578851,3.4242191075180406e-05
20,1.76,-38.10355511103077,-38.10281932753743,0.0016994242092532473,0.00236474609375,0.1218089587571621,0.001348004593398162,0.12199711668757969,1.9310100886810194e-05
20,1.74,-37.73854277805632,-37.738167069237385,0.002074557209868517,0.0017314453125000001,0.12225950209712981,0.0015148772151868553,0.12269975302607819,9.955573036976579e-06
20,1.72,-37.374409848143245,-37.37449597350904,0.0022240894771035653,0.001203125,0.12354171655273438,0.0017048456217996545,0.12344012171115536,2.304393999725136e-06
20,1.7,-37.011191156100544,-37.01101255370959,0.0021332058841916635,0.00205224609375,0.12410447969222071,0.0019214575443043265,0.1242211957651857,4.825632068955768e-06
20,1.68,-36.64892349116555,-36.648307722438474,0.001145828482955673,0.0017001953125,0.12500394527339934,0.002168862043293599,0.12504626306198924,1.680182303912292e-05
20,1.66,-36.2876457451968,-36.28719727229676,0.0009722764154877402,0.0029355468750000002,0.12573982006454465,0.0024519214548707263,0.12591896820959797,1.23588315204752e-05
20,1.64,-35.92739907585535,-35.927212671391615,0.0012130066702012048,0.0036171874999999997,0.12691855657958986,0.0027763461397667297,0.12684336101981625,5.188365106513961e-06
20,1.62,-35.568227086803105,-35.568212179105764,0.0010130980991739744,0.00291796875,0.127649102645874,0.0031488571003966286,0.1278239527110439,4.1912961545957975e-07
20,1.6,-35.21017602732399,-35.21000510494923,0.0009679417126411719,0.0036494140624999997,0.12893863490200042,0.0035773827522895167,0.12886578119018144,4.8543459318169515e-06
20,1.58,-34.85329501422614,-34.85342133257785,0.0011476951944223107,0.006005859375,0.12972193746566774,0.004071297675811875,0.12997448698395822,3.624287220462332e-06
20,1.56,-34.497636279449736,-34.49842138214561,0.0007089995038055045,0.005267578125,0.13101971355819703,0.004641713119647572,0.1311564016352073,2.2758159124644964e-05
20,1.54,-34.143255447523686,-34.143427767718535,0.0005709757735247716,0.0048486328125,0.13292043607234955,0.005301831492506452,0.13241865063393096,5.046976118437481e-06
20,1.52,-33.790211847910285,-33.79005250218441,0.0005210693615318128,0.00606689453125,0.1337433685719967,0.006067380210004579,0.13376927319258802,4.715736219518449e-06
20,1.5,-33.43856886842521,-33.43815463547071,0.0005878358457792167,0.0083525390625,0.1358134382162094,0.006957144246687303,0.13521736135511667,1.2387879281782037e-05
20,1.48,-33.08839435739867,-33.088642203854974,0.0005485455943627781,0.0062231445312500005,0.13682875294089317,0.007993621816852006,0.13677322096962471,7.490434671050361e-06
20,1.46,-32.73976108414015,-32.73943834438294,0.0005786552685473915,0.010682128906250001,0.13855786477828025,0.009203834072386749,0.13844855681615809,9.85773098281162e-06
20,1.44,-32.392747269743246,-32.393575353417546,0.0007369270439078501,0.010204101562500002,0.14029978256130218,0.01062032793239218,0.14025668342635053,2.556386055817012e-05
20,1.42,-32.04743720350576,-32.04765639112258,0.0005446160141823904,0.01254931640625,0.14205569825148584,0.012282421592833093,0.14221276146190223,6.839474103008204e-06
20,1.4,-31.7039219644673,-31.704061218696005,0.0005469684766023235,0.014439453125000001,0.14443896313095095,0.014237755409638208,0.1443340562679902,4.3923344519486185e-06
20,1.38,-31.36230027315567,-31.36250198984897,0.00017391939858308944,0.01853564453125,0.14672351972556114,0.016544227217931712,0.1466402092829898,6.43182073828715e-06
20,1.36,-31.02267950595773,-31.02280518148269,0.0004177261085019859,0.01814306640625,0.14924827054762843,0.019272411132405874,0.14915350255019114,4.051085430421935e-06
20,1.34,-30.685176914161005,-30.685254657775804,0.0005373883373933026,0.02109375,0.1518542724609375,0.022508582442024715,0.15189907866635596,2.5335886123992612e-06
20,1.32,-30.349921102245897,-30.349985063206404,0.00045559038452924153,0.026921875,0.15574708764648437,0.026358497319819086,0.15490504828683466,2.1074506352477837e-06
20,1.3,-30.017053836124425,-30.017053587218832,0.0004891370491597227,0.03222412109375,0.15811424273848534,0.03095210144672015,0.15820236704310242,8.292139341334517e-09
20,1.28,-29.68673227221436,-29.686685744207352,0.0005887098855243053,0.03792138671875,0.16151968327307703,0.036449358488095975,0.16182428123517226,1.567299714278586e-06
20,1.26,-29.359131722483195,-29.359427067072684,0.0004192469104697304,0.04359814453125,0.16605086194968222,0.043047380971127244,0.16580500839415524,1.0059718123840248e-05
20,1.24,-29.03444909732848,-29.034496327235537,0.00020603921406656833,0.05083203125,0.17050087022399904,0.050988979034431246,0.17017710811428632,1.6266851455998815e-06
20,1.22,-28.712907192532334,-28.71281476191332,0.0004971118872494444,0.06084912109375,0.17484884930586816,0.060572552890154285,0.17496667622524673,3.2191313263086293e-06
20,1.2,-28.394759996679134,-28.394494308056892,0.0005517961744662081,0.07108203125,0.18027761827087402,0.07216282644405882,0.1801850285342735,9.356959603588643e-06
20,1.18,-28.08029916604713,-28.080316457113657,8.371393932653428e-05,0.08705029296875,0.18532527383780478,0.08620105338632854,0.1858149293734486,6.15772161998321e-07
20,1.16,-27.769861695361435,-27.769792266602746,0.00023696099814244425,0.10089355468750001,0.19127693593502046,0.10321171340335356,0.19178878519362477,2.50014780233742e-06
20,1.14,-27.463838515481044,-27.463686195792107,0.00018238327590219325,0.1213330078125,0.1971663871526718,0.1237999540770836,0.19795600094830607,5.5461908156329096e-06
20,1.12,-27.162683130042844,-27.162497705946443,0.00019563843339898655,0.14541552734375002,0.20305539862608907,0.14862982913903341,0.2040380043235829,6.82642784267805e-06
20,1.1,-26.866918277498854,-26.866864723756592,0.000122576420910129,0.17768603515625,0.20911527056670187,0.17836820591951957,0.20957453170442628,1.9932968012552476e-06
20,1.08,-26.57713684724816,-26.577097526909782,0.00012243919848077003,0.21397802734375002,0.21277932178282735,0.213575805497581,0.21387691104529746,1.4794798477832006e-06
20,1.06,-26.2939911241094,-26.29381568877114,0.00015157527220437895,0.254974609375,0.2158135345115662,0.2545324287769469,0.21602486822468225,6.672069577877209e-06
20,1.04,-26.018163046605242,-26.018204909362247,0.00018526467617967847,0.2993134765625,0.21469991931056975,0.3010099684832512,0.21496448244387348,1.608982038044724e-06
20,1.02,-25.750310097123226,-25.75058639725772,0.00022327434286555415,0.35228076171875,0.20937414382910727,0.3520616680878398,0.20975678662950287,1.072997309362117e-05
20,1.0,-25.49098968636478,-25.49078852738603,0.00024808899093413546,0.40531103515625,0.19971212493681909,0.40595699467381985,0.1999473472190544,7.891375785159366e-06
20,0.98,-25.240578980127193,-25.240707301655203,0.0003389662370713064,0.4584365234375,0.1870273602285385,0.4603886890372264,0.18588663144353304,5.083937579669248e-06
20,0.96,-24.999218639906214,-24.998931440252342,0.00037471281642181874,0.51207666015625,0.16977602927947047,0.5129481688617553,0.16876087829870656,1.148834521626982e-05
20,0.94,-24.766805177947994,-24.7668499505223,0.00044722486120577247,0.56287890625,0.14987612596130373,0.5616712143647916,0.15024469120632158,1.807765433777494e-06
20,0.92,-24.543035051542734,-24.542706298613485,0.0004747117791606494,0.60489501953125,0.13249723019003867,0.6053872807305114,0.1319699545073673,1.3394958225780291e-05
20,0.9,-24.32747962533234,-24.327828717565353,0.0004774207187402656,0.64220068359375,0.11510533277297019,0.6437489242083968,0.11512121218057025,1.4349708164949391e-05
20,0.88,-24.119661769087536,-24.119846910072372,0.000400651178722906,0.6746567382812501,0.10086006283545496,0.6770233471652748,0.10031249938934614,7.675936197149902e-06
20,0.86,-23.919113858723467,-23.91882646697333,0.0004760625826812916,0.70549609375,0.08775123826599121,0.7058135419742194,0.08768592317354376,1.2015150387080133e-05
20,0.84,-23.725411473643184,-23.725894509443606,0.0003979320005016633,0.7322587890625,0.07688358927822113,0.7308299733326244,0.0770911525343648,2.035942773670817e-05
20,0.82,-23.538186929940238,-23.53780306032488,0.000481051252769182,0.75169384765625,0.06900626173949242,0.7527513567444059,0.06824497004910335,1.630837653304373e-05
20,0.8,-23.357129926461976,-23.356866448992513,0.0004051873879955361,0.7716928710937501,0.06098962442183495,0.7721613071268754,0.060835794626791756,1.1280387200523435e-05
20,0.78,-23.181981658046244,-23.18227282582695,0.00036445527230596604,0.7888393554687501,0.054638428294897075,0.7895327401878902,0.05457785151551406,1.2560090202837807e-05
20,0.76,-23.012526602520172,-23.012470227066952,0.0005412179668176331,0.8070795898437501,0.04816013331389428,0.8052361735586313,0.04923186053852078,2.4497724301722484e-06
20,0.74,-22.84858428206217,-22.84896027336952,0.0002964094151201279,0.8186850585937501,0.04497889592909814,0.8195569149418549,0.04460751950754272,1.6455781360863917e-05
20,0.72,-22.69000202714516,-22.690342471230835,0.00023652353633832492,0.8310859374999999,0.041322922302246094,0.8327133530215107,0.04055788324630157,1.5004145229645607e-05
20,0.7,-22.53664905291947,-22.536258059351532,0.00018182271459825993,0.8439492187500001,0.03735186460876465,0.8448730446180376,0.03697123461424184,1.7349232666249168e-05
20,0.68,-22.388411806826493,-22.38836670297023,0.00015453961608353668,0.8562993164062501,0.033779508065938955,0.8561656422884022,0.03376311587684782,2.014607228574244e-06
20,0.66,-22.245190405203726,-22.245225935541242,0.00010485329899576439,0.86738623046875,0.030739857661962508,0.8666927701670714,0.030869557051029374,1.597214358222109e-06
20,0.64,-22.106895943031784,-22.107069878224284,0.00015273725045864337,0.87705859375,0.028104746566772466,0.8765353424600268,0.02824173023656101,7.867915647129403e-06
20,0.62,-21.973448475961764,-21.973216872469855,9.899053024336525e-05,0.88637255859375,0.025751597528219223,0.8857588883470658,0.02584191019836041,1.0540152227889181e-05
20,0.6,-21.844775506469027,-21.84471965952762,9.353602620480175e-05,0.89541357421875,0.023569589698553082,0.8944173876884356,0.02364050500911233,2.5565353780279735e-06
20,0.58,-21.720810841512552,-21.72108767548729,0.00012009226091794475,0.90266455078125,0.02173352516913414,0.9025560241425286,0.02161391078533029,1.2745103152805605e-05
20,0.56,-21.601493721054595,-21.601473264919477,0.00011964327260390072,0.91008349609375,0.019820002794027326,0.910213165136834,0.019742976949219015,9.469778054428577e-07
20,0.54,-21.486768143085314,-21.48658775357879,0.00011058937432030051,0.9175043945312501,0.018026213359594347,0.9174217958002402,0.018011912181797242,8.395376416027185e-06
20,0.52,-21.376582331293793,-21.37654198572782,6.38703055271672e-05,0.9246352539062499,0.016301112077474596,0.9242105694614626,0.01640750289864357,1.887372141582105e-06
20,0.5,-21.270888306919336,-21.270738293191243,4.623596188781177e-05,0.93091162109375,0.01483255761885643,0.9306045891047887,0.014918550856239393,7.052537060395929e-06
20,0.48,-21.169641537576744,-21.16973401234252,6.485445391756086e-05,0.9367084960937501,0.01352065037703514,0.9366259992654374,0.013535463525425655,4.36827263283687e-06
20,0.46,-21.072800643904774,-21.072845887467338,3.278723725322977e-05,0.9422875976562499,0.012240274709463119,0.9422944431557291,0.012249950933057363,2.147012318320134e-06
20,0.44,-20.980327150551116,-20.980242759646718,4.868944547057046e-05,0.94755517578125,0.011059403693914414,0.9476274226584745,0.01105479708993343,4.022382672699095e-06
20,0.42,-20.8921852719462,-20.89225392942033,4.4075820044384313e-05,0.9524804687499999,0.009978417587280275,0.9526405870706866,0.009943684224286216,3.286275381784294e-06
20,0.4,-20.808341726021165,-20.808448965824937,3.551756306975872e-05,0.957267578125,0.008941713558197022,0.9573479685073643,0.008911054983542357,5.153692936389011e-06
20,0.38,-20.728765570878792,-20.72866322911268,1.780874489959254e-05,0.9614599609375001,0.007986540389060975,0.9617621765003628,0.007952002467099532,4.9371857558234355e-06
20,0.36,-20.653428060698474,-20.653515509128482,1.8009579295141377e-05,0.9658583984375,0.007049390105247498,0.9658945607092667,0.007062181103687663,4.234087907896213e-06
20,0.34,-20.58230251803093,-20.58230707674356,2.007695694308108e-05,0.9697592773437501,0.006225244786977769,0.9697553482161265,0.006237733488046331,2.2148700944808036e-07
20,0.32,-20.515364220256792,-20.515451248728787,1.4890694969984184e-05,0.97326318359375,0.0055041856172084805,0.9733537602085324,0.005475229693499699,4.2421119635410905e-06
20,0.3,-20.452590298421462,-20.45260127974325,7.28641410006705e-06,0.9767246093749999,0.004772318691253662,0.9766981116990101,0.004771616520374948,5.369159419854174e-07
20,0.28,-20.393959646986385,-20.39401844568034,1.226695485664424e-05,0.97983203125,0.0041102452239990235,0.979795897110618,0.004124174783975576,2.883142605664005e-06
20,0.26,-20.33945284328221,-20.339435323056097,6.841760367198061e-06,0.9828178710937501,0.003492958039999009,0.982653863964655,0.003530483194067244,8.613912206764624e-07
20,0.24,-20.289052075642907,-20.28909633669042,1.0846003040261291e-05,0.98523486328125,0.00299751808142662,0.9852780764640489,0.002988387698878796,2.1815236783019583e-06
20,0.22,-20.242741079356033,-20.242765774330184,1.1743273154148293e-05,0.9877402343750001,0.002491690334320069,0.9876739704277611,0.002495975402252668,1.2199422031882241e-06
20,0.2,-20.20050507969159,-20.200479569271195,1.149360083918175e-05,0.98976953125,0.002065454696655274,0.9898464007679643,0.002051552339629126,1.2628605223442632e-06
20,0.18,-20.16233074137909,-20.162310837646547,6.014629927704586e-06,0.9918129882812501,0.0016465470578670499,0.9917996824906907,0.0016536245369944424,9.871741912340353e-07
20,0.16,-20.128206123994044,-20.128319229505287,2.1822762512561707e-05,0.9934946289062501,0.0013118793656826016,0.9935376260314683,0.0013008818833912983,5.619254420704536e-06
20,0.14,-20.098120642792498,-20.098169294049292,6.171191528498234e-06,0.99512744140625,0.000981043329000473,0.9950635675970279,0.000992184435711323,2.4206868720992437e-06
20,0.12,-20.072065034601618,-20.072087883487292,1.6176525895441294e-06,0.99641015625,0.0007250036468505862,0.9963803950697165,0.0007265508430508305,1.1383425489493174e-06
20,0.1,-20.050031328431686,-20.050059193185007,1.2048380541545664e-06,0.9975561523437501,0.0004904143273830414,0.9974905699336911,0.0005031486364879356,1.3897610863686998e-06
20,0.08,-20.032012820531374,-20.031981255649697,1.2218272748737786e-06,0.9985029296875,0.00030029784297943104,0.9983961456006041,0.00032128617730549537,1.5757219187167475e-06
20,0.06,-20.01800405365017,-20.01801354649832,1.75030858586466e-06,0.9991391601562499,0.00017201286101341243,0.999098782442163,0.00018040609684632613,4.742155174299504e-07
20,0.04,-20.008000800320204,-20.008002864952697,2.951845075849001e-07,0.9996337890625,7.310807704925537e-05,0.9995997597757565,8.008009612282763e-05,1.0319034440371363e-07
20,0.02,-20.002000050004984,-20.00207216750406,8.249498397566519e-06,0.9999135742187499,1.7277686834335328e-05,0.9998999849964967,2.0005001496627982e-05,3.6055143933730046e-06
20,0.0,-20.000000000000007,-20.0,0.0,0.9999990234375,1.9531154632568358e-07,1.0000000000000004,-5.684341886080802e-16,3.5527136788004996e-16
20,1.05,-26.155119908120934,-26.15530458810681,0.00018483206021749634,0.27466552734375005,0.2163196879327297,0.2771215656238611,0.2159610936905953,7.060949692581569e-06
20,1.048,-26.127572728259178,-26.127519581106316,0.0001678601789419939,0.28105224609375,0.2161081701219082,0.2817991340304372,0.21584030389204237,2.034140462051849e-06
20,1.046,-26.100102798268086,-26.10029016864039,0.00016974179025337638,0.28182666015625,0.21711933909392356,0.28652785926802143,0.21568117116130242,7.178913192559688e-06
20,1.044,-26.072710775815292,-26.072784497740532,0.00017148645165002342,0.2897802734375,0.2155990728139878,0.29130668216281724,0.21548275372060297,2.8275512229593636e-06
20,1.042,-26.04539731121727,-26.045556544659863,0.00017481900656578377,0.29251171875000004,0.2160560350189209,0.29613446046150455,0.21524414591143287,6.1136883685192885e-06
20,1.038,-25.991008615078457,-25.99103734353134,0.00018700013295809806,0.30679541015625,0.21389054115080836,0.30593189705042545,0.21464294267922093,1.1053227409462505e-06
20,1.036,-25.963934639845757,-25.96409106564129,0.00017531910067422038,0.3124365234375,0.21373322350978852,0.3108988537134355,0.2142787549204097,6.0247338357712406e-06
20,1.034,-25.936941733359944,-25.93686824559908,0.0001807273314277515,0.31646630859375,0.21410737630629537,0.3159093632824931,0.21387120068334353,2.8333240526388395e-06
20,1.032,-25.910030496446016,-25.909962527498777,0.00019370823354058524,0.320767578125,0.21401226238632198,0.32096186867878956,0.21341961892036387,2.6232677436565246e-06
20,1.03,-25.88320151742593,-25.883079681984235,0.00018941959806453908,0.3251669921875,0.21309963031673435,0.32605473211490016,0.21292341016600969,4.707124101872761e-06
20,1.028,-25.856455371245517,-25.856701667031274,0.00020706979463729728,0.33232763671875,0.21226371296668053,0.3311862366131946,0.21238204057385665,9.525504645594695e-06
20,1.026,-25.829792618603204,-25.82968207961721,0.00024090184981411712,0.33584326171875,0.21203811215186122,0.3363545878684004,0.21179504581257472,4.279515040062309e-06
20,1.024,-25.803213805086926,-25.8033370956406,0.00020000369269562097,0.34201123046875004,0.21072275182700156,0.341557916458559,0.21116203478863085,4.778108440491112e-06
20,1.022,-25.776719460320226,-25.776890024272305,0.00023555823959260183,0.3473896484375,0.21026320559597017,0.3467942804060632,0.2104826931630261,6.616976700280082e-06
20,1.018,-25.723986210689883,-25.723902549830644,0.00024251266946597393,0.35809619140625004,0.20859299660658834,0.35735800149143104,0.20898416392217045,3.2522509751859952e-06
20,1.016,-25.697748277787458,-25.697935914858533,0.00024745043234768415,0.360037109375,0.2084957408103943,0.3626811398102879,0.20816475952164487,7.301693091825296e-06
20,1.014,-25.67159675597884,-25.67175147080593,0.00020041294723880933,0.366158203125,0.20815063122177122,0.36802888336955153,0.2072985960298302,6.026692790511433e-06
20,1.012,-25.645532082874794,-25.645613618492266,0.0002487651495543565,0.37032958984375003,0.20780941285490986,0.3733989778701569,0.2063857861854801,3.179330310185885e-06
20,1.01,-25.619554675416627,-25.619510393635355,0.00023868215451539016,0.3774501953125,0.20591552974605556,0.3787891189362601,0.205426534494813,1.7284368066564814e-06
20,1.008,-25.593664929194723,-25.59372221815365,0.0002530047669102429,0.38126171875,0.20528715806579595,0.3841969569486828,0.20442113845378615,2.23840388183408e-06
20,1.006,-25.567863217805066,-25.567908984585493,0.0002267472228357718,0.3883076171875,0.20365801474666598,0.38962010214381476,0.203369989341845,1.790011939511562e-06
20,1.004,-25.542149892248194,-25.541935429819542,0.00021995256285999438,0.3910654296875,0.203062946890831,0.3950561299544799,0.20227357257024775,8.396412579060814e-06
20,1.002,-25.516525280372296,-25.516525744454093,0.0002517146035685184,0.40121044921875004,0.2005771480939388,0.40050258656808346,0.2011324675712959,1.8187499743485892e-08
20,0.998,-25.465543390293238,-25.465789948021744,0.0002843254341138648,0.41243652343750004,0.1972265828847885,0.4114168593687088,0.19871897677628134,9.682013249313691e-06
20,0.996,-25.44018664770067,-25.43989297631616,0.0002614034352194592,0.4162880859375,0.19698333106899263,0.41687967419159977,0.19744821236610605,1.154360180522428e-05
20,0.994,-25.41491968925427,-25.414762556000845,0.00032023091006702414,0.41941943359375006,0.19608216294264794,0.4223429272514328,0.1961359989718371,6.182716897998829e-06
20,0.992,-25.389742720452034,-25.389477309490786,0.0002819228426919297,0.42887695312499996,0.19433702001571657,0.4278041074158301,0.19478336797243753,1.0453471867364997e-05
20,0.99,-25.364655921388007,-25.365108889500334,0.00028246680820862805,0.4341953125,0.19342091497802735,0.43326071052442466,0.19339143422583785,1.7858239974994497e-05
20,0.988,-25.339659446575855,-25.34002664598747,0.00027196949176164155,0.4387490234375,0.19267488037014008,0.4387102455916888,0.19196139271631907,1.4491094972722712e-05
20,0.986,-25.31475342483533,-25.314546609804818,0.00031360186562862753,0.44252978515625,0.19187061190581325,0.44415024096324734,0.19049451478664012,8.169743036481152e-06
20,0.984,-25.289937959237854,-25.289576603109424,0.0003357199005516873,0.44714550781250006,0.1907380432806015,0.4495782503903162,0.18899214397934838,1.4288533606216116e-05
20,0.982,-25.265213127114944,-25.265433785483648,0.00037473692681430713,0.45621777343750003,0.18712823382472993,0.4549918589870767,0.18745569151567293,8.733683250322325e-06
20,0.978,-25.216035544395012,-25.215783325235144,0.00031068211772097116,0.46688867187500005,0.1841483665122986,0.46576640561714855,0.18428649548925966,1.0002332024975244e-05
20,0.976,-25.19158282068874,-25.191509430820588,0.00036682775396721463,0.47432421874999997,0.18079173081970218,0.47112272200441685,0.1826568676504037,2.9132694310953034e-06
20,0.974,-25.167220784677816,-25.167506964715617,0.0003051938726800459,0.47651806640625,0.17956832535719872,0.4764554048428228,0.18099937856884057,1.137114186143696e-05
20,0.972,-25.142949387237678,-25.14322954926142,0.0003273260589046923,0.48198046875000006,0.17783037461853027,0.4817622790370705,0.17931569972522982,1.1142766881766233e-05
20,0.97,-25.11876855481278,-25.119061091908005,0.00027405544029387286,0.48361621093750007,0.17738723551845553,0.48704123235283553,0.1776075374969316,1.1646155924603077e-05
20,0.968,-25.094678189831697,-25.094741825159815,0.00033658018058029915,0.49039746093750003,0.17567888499355316,0.49229021970029596,0.17587662712221566,2.535809689873766e-06
20,0.966,-25.07067817117552,-25.07108284056374,0.0003533957880803882,0.500833984375,0.17331336697006228,0.49750726708269877,0.17412472661357456,1.6141142471613873e-05
20,0.964,-25.04676835469351,-25.047260806225413,0.00035390085745977884,0.5045,0.17269771875,0.5026904751940224,0.1723536106625843,1.9661280247054763e-05
20,0.962,-25.022948573765436,-25.023331515073878,0.00040580565835027335,0.51016943359375,0.1695622076203823,0.5078380226526142,0.170565064578242,1.53036045017716e-05
20,0.958,-24.975578343410607,-24.97536670521101,0.000370331491552897,0.51844140625,0.16625581297302247,0.5180192564902724,0.16694284051527614,8.473805758899595e-06
20,0.956,-24.95202745403461,-24.95163877852884,0.0002924376954816878,0.52432080078125,0.16450107677435874,0.5230497135698474,0.16511273294495207,1.557691079361679e-05
20,0.954,-24.928565721708647,-24.928340328390608,0.0003436446151731552,0.5308310546875,0.1626773757543564,0.5280380552086058,0.16327232478554174,9.041567836514343e-06
20,0.952,-24.905192877281834,-24.90509373577923,0.0003078269296435202,0.5283857421875,0.1633458121404648,0.5329828849236697,0.16142336738442126,3.980756266141571e-06
20,0.95,-24.881908633290706,-24.882060678537165,0.00039087992416152824,0.531294921875,0.1625655497398376,0.5378828955973743,0.15956758914942923,6.1106745748405016e-06
